User_ID,Country,Age,Gender,Occupation,Education_Level,Income_USD,Daily_Usage_Hours,Phone_Checks_Per_Day,Time_on_Social_Media,Time_on_Gaming,Streaming_Usage_Hours,Messaging_Usage_Hours,Work_Related_Usage_Hours,Sleep_Hours,Exercise_Hours,Mental_Health_Score,Depression_Level,Anxiety_Level,Stress_Level,Relationship_Status,Has_Children,Urban_or_Rural,Time_Spent_With_Family_Hours,Online_Shopping_Hours,Internet_Connection_Type,Primary_Device_Brand,Has_Screen_Time_Management_App,Addiction_Level,Monthly_Data_Usage_GB,Has_Night_Mode_On,Age_First_Phone,Push_Notifications_Per_Day,Tech_Savviness_Score,source_dataset
12385,USA,41,Female,Doctor,Master's,52080.34,6.49,128,1.92,0.38,4.25,1.78,2.61,5.46,0.63,55.3,8.0,8.1,52.93,Single,No,Urban,2.99,0.0,4G,OnePlus,No,2.5,15.65,No,10,63,96.14,global_mobile
12386,UK,34,Other,Engineer,High School,19460.73,7.4,65,1.32,2.54,2.94,1.88,1.32,6.3,0.87,39.1,3.3,6.0,71.25,Divorced,No,Urban,0.06,1.36,5G,Other,No,5.5,13.27,No,17,97,52.48,global_mobile
12387,Germany,51,Female,Salesperson,Master's,21055.53,7.79,80,0.94,2.49,1.03,1.63,2.0,7.75,1.91,8.57,1.3,5.8,23.44,Married,No,Rural,0.84,1.08,5G,OnePlus,No,2.5,31.69,No,17,55,23.52,global_mobile
12388,Mexico,52,Other,Doctor,PhD,43518.46,6.13,118,3.14,0.17,2.75,2.42,2.06,5.78,1.45,6.67,7.0,5.1,24.14,In Relationship,No,Rural,1.82,0.05,5G,Xiaomi,No,9.5,13.96,Yes,11,166,68.04,global_mobile
12389,Russia,65,Other,Engineer,,33911.33,7.05,94,0.13,1.28,2.47,1.2,2.27,7.86,0.75,68.37,7.6,9.5,2.99,Divorced,Yes,Urban,0.97,0.81,4G,Other,Yes,2.5,40.57,Yes,11,119,12.06,global_mobile
12390,Germany,61,Other,Manager,,58788.72,7.02,74,1.0,0.77,2.65,1.42,1.88,6.88,1.13,57.87,5.3,2.6,5.42,Single,Yes,Rural,1.32,0.57,4G,Xiaomi,Yes,7.5,43.21,Yes,20,151,21.46,global_mobile
12391,India,58,Other,Doctor,Bachelor's,26279.12,3.1,53,0.01,0.97,2.58,1.86,2.22,6.23,1.25,66.97,8.8,7.5,67.26,In Relationship,Yes,Rural,2.42,0.86,3G,Apple,Yes,5.5,40.22,Yes,13,131,48.93,global_mobile
12392,India,35,Other,Artist,Bachelor's,16200.56,7.78,45,4.41,1.34,2.97,2.2,2.85,5.87,1.16,41.78,9.2,7.0,3.18,Single,No,Rural,2.96,0.12,4G,Samsung,No,9.5,26.77,No,9,83,33.5,global_mobile
12393,Brazil,27,Female,Doctor,High School,27078.88,5.66,58,1.7,1.21,1.2,1.97,1.7,7.76,0.63,12.94,1.6,3.0,98.45,Single,No,Urban,1.66,0.69,5G,Huawei,Yes,5.5,15.25,No,15,113,42.19,global_mobile
12394,Germany,60,Male,Unemployed,PhD,19420.47,6.2,45,0.56,0.0,2.17,1.01,0.33,6.39,0.38,94.13,8.7,4.5,40.59,Divorced,Yes,Rural,2.09,0.0,5G,Apple,No,7.5,14.35,Yes,10,140,67.48,global_mobile
12395,UK,42,Other,Unemployed,,13798.0,7.78,158,2.62,4.54,0.77,2.56,3.33,6.4,1.56,43.49,5.9,6.1,83.43,Married,No,Rural,1.27,0.6,3G,OnePlus,No,5.5,11.57,No,16,111,86.36,global_mobile
12396,Brazil,33,Other,Teacher,High School,570.08,5.66,61,1.17,1.11,1.75,0.41,4.32,6.16,1.59,44.51,3.5,5.1,55.73,Married,No,Rural,1.27,1.4,WiFi,Apple,Yes,9.5,27.02,Yes,9,123,67.7,global_mobile
12397,Brazil,57,Male,Unemployed,,2013.26,9.28,24,1.72,2.0,2.04,0.96,1.5,6.77,0.77,69.46,2.2,2.5,71.87,Married,Yes,Rural,2.23,0.86,WiFi,Apple,Yes,5.5,22.2,No,9,99,78.86,global_mobile
12398,Germany,36,Other,Artist,High School,31446.59,6.33,91,3.21,2.9,2.34,1.09,1.55,7.82,0.3,57.21,2.9,9.7,76.1,Married,No,Rural,0.55,0.76,5G,Other,Yes,2.5,14.72,Yes,10,109,33.8,global_mobile
12399,UK,27,Female,Unemployed,Bachelor's,39597.8,5.87,92,2.3,3.79,2.57,2.04,1.65,3.88,0.56,27.48,6.8,5.9,61.74,Married,Yes,Urban,1.13,0.99,5G,Other,Yes,2.5,23.67,Yes,11,69,14.27,global_mobile
12400,Germany,23,Male,Unemployed,PhD,7595.14,4.88,115,3.08,0.0,1.58,1.61,3.82,7.38,1.11,43.75,6.1,10.0,45.54,Divorced,Yes,Rural,2.27,2.26,3G,Samsung,No,5.5,22.96,No,19,105,43.55,global_mobile
12401,Brazil,50,Male,Doctor,Bachelor's,18759.21,6.32,63,3.32,1.62,1.42,1.06,2.05,5.74,1.39,86.81,9.4,9.4,4.8,Divorced,No,Urban,1.08,1.09,WiFi,Other,No,5.5,33.08,Yes,10,132,48.58,global_mobile
12402,Nigeria,13,Male,Engineer,,69561.77,7.12,77,1.56,2.38,2.79,1.4,0.39,6.38,1.17,78.13,9.7,1.4,19.47,Married,No,Urban,1.23,0.84,5G,OnePlus,Yes,5.5,26.23,Yes,8,133,48.44,global_mobile
12403,China,52,Other,Student,PhD,0.0,6.45,54,2.06,2.07,1.61,1.6,2.64,6.23,1.08,20.06,6.9,5.7,18.65,Single,Yes,Rural,0.92,0.85,3G,Apple,No,5.5,26.34,Yes,11,98,3.29,global_mobile
12404,Mexico,69,Other,Manager,,22367.63,9.6,105,0.26,1.58,0.44,2.12,1.43,5.08,1.38,87.18,7.2,1.4,58.75,Divorced,No,Rural,1.58,1.08,3G,Apple,No,9.5,24.49,No,17,128,6.61,global_mobile
12405,India,56,Male,Artist,,7229.82,5.99,74,2.76,2.73,1.53,1.78,1.41,7.73,0.24,22.57,7.4,6.0,25.9,Divorced,No,Rural,0.56,0.77,5G,Samsung,No,7.5,31.92,No,12,83,84.04,global_mobile
12406,USA,32,Female,Doctor,Master's,25589.72,6.44,95,2.97,1.04,2.61,1.43,3.21,7.77,0.85,49.61,3.4,2.8,1.92,Divorced,No,Urban,2.77,0.69,WiFi,Other,No,7.5,40.07,No,19,125,57.38,global_mobile
12407,Brazil,46,Female,Salesperson,,24983.96,7.43,84,2.14,2.85,2.98,2.01,2.77,5.1,1.12,12.18,6.9,1.9,2.99,In Relationship,No,Rural,1.2,0.52,4G,Other,No,2.5,28.21,No,12,71,95.87,global_mobile
12408,Brazil,31,Female,Unemployed,Bachelor's,33125.48,6.57,84,0.86,2.19,1.25,0.4,2.09,6.21,0.57,92.25,4.1,1.4,62.69,Married,Yes,Rural,2.09,1.67,4G,Samsung,No,7.5,9.92,No,15,117,21.54,global_mobile
12409,Japan,38,Male,Unemployed,Master's,45164.09,7.21,49,1.94,0.85,0.15,1.07,1.02,7.09,0.92,92.07,6.2,3.4,84.05,Divorced,No,Rural,0.0,0.44,WiFi,Other,Yes,9.5,39.18,Yes,13,137,74.42,global_mobile
12410,USA,61,Other,Student,High School,19420.51,4.51,85,1.79,1.29,3.35,1.65,0.0,5.0,0.41,83.03,0.8,3.5,29.25,Married,Yes,Rural,0.72,0.7,WiFi,OnePlus,Yes,5.5,44.66,No,9,110,81.15,global_mobile
12411,Russia,28,Female,Engineer,PhD,28605.58,3.6,112,2.41,2.75,1.2,2.32,0.96,5.24,1.16,20.18,6.8,7.8,83.66,Single,No,Rural,0.08,0.95,3G,Samsung,Yes,9.5,13.77,No,9,128,15.53,global_mobile
12412,Brazil,36,Male,Artist,Bachelor's,0.0,5.37,61,0.81,0.4,2.48,2.16,1.5,5.85,0.81,61.38,1.7,0.7,34.35,Divorced,No,Rural,1.54,0.69,5G,Apple,No,2.5,29.59,No,11,78,21.93,global_mobile
12413,Japan,55,Other,Unemployed,Bachelor's,14791.99,3.01,82,3.5,1.66,1.68,0.93,1.53,5.57,1.31,79.09,6.3,0.3,82.96,Married,Yes,Rural,2.95,0.26,3G,Huawei,Yes,2.5,28.44,Yes,9,103,2.3,global_mobile
12414,China,14,Female,Unemployed,Bachelor's,15957.59,5.01,103,1.41,2.0,2.85,1.47,1.05,6.94,0.75,86.8,9.2,8.8,36.23,Divorced,Yes,Rural,1.3,0.53,3G,Huawei,No,2.5,14.7,No,18,91,3.3,global_mobile
12415,China,50,Female,Student,Master's,6725.93,7.79,61,2.74,1.83,0.96,2.42,1.44,6.91,0.87,38.65,2.1,9.2,84.24,Single,Yes,Urban,1.62,1.44,5G,Samsung,Yes,7.5,17.98,No,14,86,67.45,global_mobile
12416,India,32,Other,Salesperson,Bachelor's,20359.61,3.9,66,1.24,2.73,2.2,1.95,3.34,7.61,0.69,88.85,7.6,9.7,54.79,In Relationship,No,Urban,0.0,0.24,3G,Apple,No,2.5,12.33,Yes,14,75,81.68,global_mobile
12417,Japan,57,Female,Teacher,High School,37221.96,6.4,70,2.25,1.05,2.68,1.2,2.36,8.51,1.1,12.03,8.5,2.4,14.8,Married,No,Rural,0.0,0.6,5G,Huawei,No,9.5,42.83,No,10,59,97.78,global_mobile
12418,Japan,64,Female,Artist,Master's,40532.04,5.09,84,1.6,2.41,2.1,1.74,2.27,8.39,1.35,48.8,7.9,6.5,99.5,Married,Yes,Rural,1.71,1.63,4G,Samsung,No,2.5,13.84,Yes,16,126,77.16,global_mobile
12419,Brazil,59,Female,Salesperson,PhD,35836.38,5.49,86,1.28,0.0,2.58,0.94,1.56,8.16,0.89,54.71,3.0,0.9,19.73,Married,Yes,Urban,2.03,0.76,WiFi,Huawei,Yes,9.5,14.09,No,18,33,65.6,global_mobile
12420,Nigeria,66,Female,Artist,Bachelor's,26042.14,3.22,49,2.26,0.0,0.23,1.9,2.44,7.42,0.87,87.98,5.2,8.9,64.55,Single,No,Rural,2.51,0.66,WiFi,Xiaomi,No,5.5,25.95,Yes,10,89,91.38,global_mobile
12421,UK,13,Female,Teacher,,11243.15,2.39,44,2.46,1.34,2.48,1.8,1.56,6.16,0.6,63.56,0.3,9.1,66.79,In Relationship,Yes,Rural,0.07,0.82,4G,Apple,No,2.5,27.7,Yes,20,56,85.51,global_mobile
12422,Russia,44,Male,Student,Master's,37159.13,6.57,81,2.29,0.0,0.88,0.64,2.42,6.08,0.72,34.46,2.1,3.6,61.27,Married,Yes,Rural,0.81,0.44,5G,OnePlus,No,7.5,32.98,No,8,84,28.69,global_mobile
12423,UK,68,Other,Doctor,High School,28254.68,4.16,79,1.59,0.0,1.08,1.97,2.12,8.21,0.91,57.02,5.7,3.9,22.96,Married,Yes,Rural,1.77,1.63,3G,Apple,No,9.5,22.74,Yes,14,115,3.8,global_mobile
12424,India,58,Female,Unemployed,PhD,64610.68,8.92,101,2.99,0.68,0.73,1.12,2.81,4.62,1.27,70.53,4.2,1.5,69.03,Single,No,Urban,1.95,1.58,WiFi,Other,No,2.5,19.04,Yes,12,114,69.51,global_mobile
12425,Japan,34,Male,Doctor,Bachelor's,21327.48,6.84,110,1.53,0.45,0.92,1.03,1.88,6.98,1.55,73.96,3.9,5.2,36.33,Married,No,Rural,2.03,0.68,WiFi,Huawei,No,5.5,24.14,Yes,12,66,91.38,global_mobile
12426,Brazil,64,Male,Salesperson,PhD,51497.74,4.38,81,1.61,2.94,3.87,1.02,0.37,6.06,1.04,67.15,1.8,2.3,0.69,Divorced,Yes,Rural,1.4,1.49,WiFi,Xiaomi,Yes,2.5,15.45,No,8,86,77.58,global_mobile
12427,China,40,Female,Doctor,,4453.61,6.44,109,1.54,1.55,2.5,2.53,1.81,6.66,1.08,48.46,5.1,6.3,99.8,Divorced,No,Urban,1.96,1.59,4G,Huawei,No,7.5,2.25,No,13,99,69.58,global_mobile
12428,Brazil,51,Other,Manager,PhD,15759.41,7.51,90,3.01,2.71,2.45,1.89,2.15,6.55,1.34,37.8,9.6,3.7,62.59,Married,No,Rural,2.81,1.34,5G,Samsung,No,2.5,25.32,No,17,122,99.01,global_mobile
12429,USA,23,Other,Artist,Master's,26295.66,8.04,56,0.99,0.91,1.17,1.3,2.18,7.32,0.98,50.63,9.6,2.7,91.35,Divorced,Yes,Rural,2.06,1.11,3G,Apple,No,7.5,23.34,No,8,113,18.24,global_mobile
12430,Germany,57,Other,Manager,PhD,0.0,4.3,66,3.66,0.44,2.44,1.74,3.12,7.58,2.43,63.92,5.8,7.4,7.47,In Relationship,No,Rural,2.15,0.18,4G,Huawei,Yes,9.5,23.37,Yes,15,65,23.19,global_mobile
12431,Japan,28,Female,Engineer,,56282.6,5.99,60,1.96,3.21,1.3,2.33,2.23,6.14,1.59,50.2,7.1,6.9,65.75,In Relationship,Yes,Urban,1.37,1.3,WiFi,Apple,Yes,5.5,43.07,No,16,97,76.08,global_mobile
12432,UK,42,Female,Doctor,High School,1009.0,3.54,69,2.37,1.07,2.43,1.11,2.53,6.36,0.55,3.19,4.8,1.8,36.61,Divorced,Yes,Urban,1.14,1.51,5G,Apple,Yes,2.5,30.07,No,14,80,51.64,global_mobile
12433,China,67,Male,Unemployed,Master's,1757.34,4.72,102,2.76,2.43,3.61,2.47,2.03,5.15,0.18,1.07,5.4,6.9,90.26,Divorced,No,Urban,2.31,0.83,3G,OnePlus,Yes,5.5,0.0,Yes,19,50,3.63,global_mobile
12434,Nigeria,30,Other,Unemployed,Bachelor's,31279.08,3.13,58,1.05,1.88,2.72,2.22,1.36,4.44,1.11,72.55,7.3,4.0,6.32,Divorced,Yes,Urban,1.52,0.55,5G,OnePlus,Yes,7.5,30.98,Yes,14,154,90.25,global_mobile
12435,UK,24,Female,Unemployed,High School,20943.74,5.48,60,2.61,2.14,2.23,0.82,1.25,6.58,0.27,86.07,9.7,0.9,13.51,Divorced,No,Urban,2.04,0.7,5G,Apple,No,2.5,22.89,Yes,19,139,79.86,global_mobile
12436,Germany,38,Male,Artist,Bachelor's,28442.06,2.99,79,1.74,0.0,2.09,1.03,2.41,6.5,1.13,41.17,7.0,5.3,60.74,Single,No,Rural,0.92,1.74,4G,Huawei,Yes,7.5,14.6,Yes,15,151,97.8,global_mobile
12437,Russia,23,Male,Salesperson,Bachelor's,22164.59,8.92,57,2.5,1.94,1.2,2.27,0.42,6.59,1.89,26.77,0.4,9.8,77.66,Divorced,No,Urban,1.93,0.0,4G,Other,No,5.5,33.8,Yes,14,123,51.37,global_mobile
12438,Germany,23,Other,Teacher,Master's,32581.36,5.46,76,2.27,1.11,1.93,1.44,2.44,6.48,0.81,37.26,6.1,9.6,95.16,Divorced,No,Rural,1.45,1.9,4G,Xiaomi,Yes,2.5,42.44,No,18,68,75.82,global_mobile
12439,Germany,55,Other,Artist,Bachelor's,13797.17,4.24,96,3.43,1.19,2.93,2.04,2.13,5.19,1.24,11.31,2.0,5.0,77.67,Married,Yes,Rural,2.2,1.05,4G,OnePlus,No,5.5,13.32,Yes,17,118,65.56,global_mobile
12440,USA,55,Female,Doctor,High School,27980.56,5.11,50,0.63,1.0,0.68,0.79,1.9,6.78,1.2,71.86,0.9,3.9,45.85,Married,No,Urban,1.65,0.72,3G,Apple,No,2.5,30.47,No,11,80,9.14,global_mobile
12441,USA,61,Other,Artist,Bachelor's,48534.23,6.02,52,3.17,1.06,1.03,1.25,3.63,6.78,1.14,14.86,7.4,6.5,45.43,Divorced,No,Rural,2.05,1.37,4G,Apple,No,9.5,28.46,Yes,13,61,8.05,global_mobile
12442,China,64,Other,Student,PhD,28335.36,8.88,116,2.34,3.03,1.33,1.83,1.79,6.82,1.12,99.79,2.6,3.0,83.63,Single,No,Rural,1.76,1.54,WiFi,Other,No,2.5,20.15,Yes,13,65,88.74,global_mobile
12443,USA,59,Male,Doctor,,33120.03,7.58,86,2.79,0.91,1.25,2.06,3.03,6.39,0.51,4.74,5.4,3.7,76.0,Single,No,Urban,1.05,0.37,4G,OnePlus,Yes,2.5,32.3,Yes,12,98,41.38,global_mobile
12444,China,37,Male,Unemployed,Master's,28172.26,8.11,37,3.71,0.2,2.63,1.65,2.5,5.37,1.29,34.67,0.8,5.0,46.06,Single,Yes,Rural,1.5,0.7,4G,Huawei,Yes,9.5,32.46,Yes,16,55,89.13,global_mobile
12445,UK,60,Male,Doctor,Bachelor's,22576.41,8.17,87,1.08,0.3,2.14,1.42,1.27,6.0,1.52,95.26,0.5,1.4,73.66,Single,Yes,Urban,0.91,0.9,5G,OnePlus,Yes,7.5,14.66,No,19,127,4.8,global_mobile
12446,Russia,54,Male,Unemployed,High School,50921.08,8.96,68,2.57,1.48,2.38,0.85,2.99,5.79,0.73,36.48,5.9,6.3,0.86,Divorced,Yes,Urban,0.0,0.25,5G,Other,Yes,9.5,33.52,Yes,13,136,87.52,global_mobile
12447,China,26,Female,Salesperson,PhD,10681.51,9.69,100,0.84,2.57,4.96,1.16,0.99,6.29,1.89,58.35,8.8,0.6,64.2,In Relationship,Yes,Urban,1.42,1.72,5G,Huawei,No,9.5,15.76,No,19,123,32.49,global_mobile
12448,Russia,37,Female,Unemployed,Master's,42709.23,3.6,66,2.6,0.0,1.56,1.36,0.04,6.91,1.87,1.29,9.9,5.8,28.6,Married,Yes,Urban,1.52,1.3,WiFi,Xiaomi,No,9.5,23.72,No,17,75,47.98,global_mobile
12449,China,28,Female,Student,Bachelor's,21471.97,6.52,42,3.08,0.9,1.42,2.31,3.49,6.61,0.54,63.03,4.8,1.5,19.93,In Relationship,No,Urban,0.66,0.28,4G,Samsung,No,7.5,32.22,Yes,9,70,58.81,global_mobile
12450,Japan,58,Female,Unemployed,,29625.36,3.44,79,3.14,0.43,2.28,1.4,1.52,7.26,0.65,29.26,0.5,0.4,73.5,In Relationship,No,Rural,1.24,0.97,4G,Samsung,No,2.5,34.65,No,19,46,99.11,global_mobile
12451,Japan,51,Female,Doctor,High School,37973.28,3.61,63,0.95,0.45,2.09,1.27,0.0,5.63,1.3,80.88,2.8,7.5,97.79,In Relationship,Yes,Urban,2.23,0.98,4G,Samsung,Yes,2.5,34.83,No,16,113,38.91,global_mobile
12452,USA,59,Female,Salesperson,PhD,27702.94,7.89,46,1.82,1.59,0.41,1.18,1.65,6.86,0.25,81.24,7.6,3.3,10.44,Single,No,Urban,1.12,1.25,3G,Other,Yes,9.5,17.16,Yes,8,106,45.74,global_mobile
12453,Mexico,22,Male,Manager,Master's,31978.37,2.57,83,4.54,1.01,4.54,0.44,2.36,7.21,1.46,11.04,8.3,2.7,51.63,Divorced,Yes,Urban,1.49,0.46,5G,Huawei,No,9.5,27.05,Yes,10,117,10.11,global_mobile
12454,Nigeria,20,Male,Salesperson,,7762.28,6.56,90,3.28,2.93,2.73,1.62,2.91,4.79,0.88,88.45,7.8,5.8,42.0,In Relationship,No,Rural,0.33,1.11,5G,Other,No,7.5,20.24,No,11,125,58.93,global_mobile
12455,USA,53,Female,Artist,,53232.88,5.58,89,1.65,1.29,2.04,2.13,1.73,7.62,1.02,68.59,5.6,8.0,14.84,Divorced,Yes,Rural,0.89,1.34,4G,Other,No,9.5,17.82,Yes,13,71,42.78,global_mobile
12456,Russia,46,Other,Doctor,High School,26570.21,5.12,82,2.74,1.27,2.42,1.15,1.72,6.37,1.19,88.26,7.3,7.2,72.73,Married,No,Rural,2.08,0.02,5G,OnePlus,Yes,7.5,16.84,No,12,101,33.42,global_mobile
12457,USA,19,Female,Salesperson,,55379.71,7.54,57,1.81,1.71,1.76,1.14,1.96,6.69,1.26,39.94,5.6,0.5,53.79,Married,No,Rural,1.43,0.28,4G,Huawei,Yes,5.5,38.48,Yes,12,86,72.11,global_mobile
12458,USA,67,Male,Manager,High School,43144.02,5.08,52,2.01,2.24,1.44,1.55,0.93,5.76,0.51,35.24,4.6,1.4,52.6,In Relationship,Yes,Urban,0.0,1.61,5G,Samsung,Yes,2.5,15.97,Yes,15,91,61.89,global_mobile
12459,China,25,Other,Teacher,Master's,39990.86,3.25,68,2.42,0.0,2.06,2.35,2.87,6.51,0.81,32.72,2.9,0.0,94.35,Divorced,Yes,Urban,2.87,1.67,3G,Apple,No,9.5,10.48,No,8,111,61.78,global_mobile
12460,China,31,Female,Artist,,40350.21,2.92,124,1.3,1.66,2.76,1.56,0.0,7.15,0.0,57.44,0.7,1.0,61.67,Single,Yes,Rural,1.13,1.02,WiFi,Apple,No,5.5,38.65,No,17,103,27.37,global_mobile
12461,Nigeria,19,Other,Salesperson,High School,10897.67,9.07,83,0.2,0.53,3.46,1.93,1.05,5.08,1.64,91.27,2.2,1.7,54.52,In Relationship,No,Urban,1.73,1.42,4G,Samsung,No,5.5,7.02,Yes,11,111,44.48,global_mobile
12462,Mexico,47,Male,Manager,Bachelor's,11227.45,6.6,103,2.06,2.05,1.33,1.02,0.88,6.73,1.3,52.25,0.8,9.5,18.06,In Relationship,Yes,Urban,2.2,0.63,WiFi,Huawei,Yes,2.5,31.8,Yes,17,110,88.09,global_mobile
12463,Germany,35,Female,Teacher,Master's,54307.1,8.45,103,3.32,1.72,2.43,0.82,1.1,5.83,0.93,64.33,6.2,9.0,89.64,Single,Yes,Rural,0.4,0.35,WiFi,OnePlus,No,9.5,25.94,Yes,9,114,45.2,global_mobile
12464,Germany,13,Female,Salesperson,PhD,50249.32,7.51,104,3.34,2.15,2.4,0.56,0.65,7.74,0.02,61.59,8.6,7.1,35.26,Single,No,Rural,0.79,0.73,3G,OnePlus,Yes,7.5,34.71,Yes,10,92,24.57,global_mobile
12465,India,65,Female,Unemployed,High School,44618.6,6.26,93,1.73,2.72,1.67,0.89,2.76,4.05,0.79,16.55,5.6,8.8,46.24,Married,No,Urban,1.09,0.13,4G,Apple,No,2.5,28.52,Yes,11,60,56.17,global_mobile
12466,Nigeria,24,Male,Student,PhD,18131.48,4.73,82,0.19,1.32,0.0,0.96,2.0,6.51,0.42,96.61,3.8,1.5,94.87,In Relationship,No,Urban,0.46,0.72,3G,Other,No,9.5,26.6,Yes,13,51,29.63,global_mobile
12467,UK,27,Other,Engineer,High School,38487.42,7.15,61,2.8,1.5,2.7,0.97,1.98,7.01,1.96,36.75,4.7,6.9,67.27,Single,Yes,Rural,2.54,0.8,WiFi,Samsung,Yes,9.5,35.18,No,12,78,40.7,global_mobile
12468,Nigeria,45,Other,Manager,PhD,28408.81,3.36,88,1.09,0.56,1.93,1.15,1.15,6.22,1.16,82.09,1.4,7.7,55.79,In Relationship,Yes,Urban,1.25,0.94,WiFi,Samsung,Yes,7.5,25.55,No,14,80,19.31,global_mobile
12469,Mexico,28,Male,Doctor,Bachelor's,40155.06,8.47,89,0.65,0.85,2.97,1.89,0.8,6.29,1.27,9.03,1.2,3.9,56.74,Divorced,No,Urban,1.05,0.88,5G,Apple,Yes,7.5,29.25,No,20,116,77.03,global_mobile
12470,Germany,48,Other,Student,PhD,41738.03,4.54,69,3.59,0.25,0.69,1.03,2.27,7.34,1.19,39.33,1.1,4.5,13.46,Married,Yes,Rural,0.81,0.67,4G,Xiaomi,Yes,5.5,39.72,No,9,86,38.71,global_mobile
12471,USA,36,Other,Doctor,PhD,44739.3,1.92,107,2.16,1.7,2.22,1.08,0.88,6.44,1.17,87.39,5.7,4.0,25.84,In Relationship,Yes,Urban,0.8,0.93,WiFi,Other,Yes,2.5,17.18,No,18,63,34.66,global_mobile
12472,Japan,52,Other,Doctor,,60616.98,6.87,116,2.16,0.0,1.99,0.34,3.65,6.56,1.21,0.5,2.1,5.3,27.82,Divorced,Yes,Rural,0.0,1.93,4G,OnePlus,Yes,9.5,11.25,Yes,10,93,52.15,global_mobile
12473,Russia,45,Other,Salesperson,PhD,35376.7,7.57,100,1.55,1.75,2.57,1.03,3.06,6.2,1.76,79.52,3.7,7.7,65.25,Single,No,Urban,1.76,1.2,4G,Apple,Yes,9.5,13.89,Yes,19,114,8.5,global_mobile
12474,Russia,17,Other,Teacher,PhD,19821.36,7.72,65,1.52,2.63,2.63,1.57,2.43,6.31,0.54,2.63,3.6,7.4,49.92,Married,Yes,Urban,2.04,0.5,WiFi,Other,Yes,2.5,27.13,Yes,8,127,36.8,global_mobile
12475,Japan,43,Female,Teacher,Bachelor's,48526.13,7.46,72,2.93,2.25,0.56,1.33,1.04,6.97,0.38,62.5,4.3,9.2,44.51,Married,Yes,Urban,1.45,0.54,WiFi,Other,No,7.5,16.13,No,13,112,36.98,global_mobile
12476,India,67,Female,Doctor,,6154.06,10.18,75,1.32,0.36,2.03,1.72,1.77,6.02,0.9,70.84,8.4,1.6,88.07,Divorced,Yes,Urban,1.16,0.0,WiFi,Xiaomi,No,2.5,26.5,Yes,18,66,39.15,global_mobile
12477,Russia,29,Other,Student,PhD,31326.12,8.82,51,2.42,2.63,2.66,1.54,2.98,8.05,0.64,63.51,9.3,2.3,88.14,In Relationship,No,Rural,1.29,0.6,WiFi,Huawei,Yes,5.5,31.35,Yes,10,21,58.45,global_mobile
12478,Mexico,16,Other,Doctor,,7268.43,4.43,81,0.53,1.6,1.94,1.31,2.42,6.31,1.48,87.33,9.7,1.4,81.19,Divorced,No,Urban,1.23,0.58,3G,OnePlus,No,5.5,38.36,No,18,127,36.82,global_mobile
12479,China,45,Female,Student,High School,36494.48,7.46,91,1.18,3.97,1.39,1.38,0.0,6.12,0.92,59.66,1.9,9.0,75.27,In Relationship,No,Urban,2.04,0.78,4G,Xiaomi,No,7.5,17.75,Yes,9,81,98.1,global_mobile
12480,USA,13,Other,Doctor,PhD,24278.26,6.29,53,1.79,2.33,1.19,1.99,2.99,7.16,0.25,77.17,4.4,2.6,76.2,Married,Yes,Urban,2.1,0.66,3G,Apple,No,7.5,17.69,Yes,17,122,3.98,global_mobile
12481,Russia,28,Other,Artist,Bachelor's,51681.73,4.39,107,4.05,0.56,0.65,1.15,3.8,7.25,0.82,24.58,6.3,4.4,25.47,Single,No,Rural,1.14,0.94,WiFi,Samsung,Yes,7.5,12.54,No,14,110,76.14,global_mobile
12482,Japan,67,Male,Teacher,,33885.15,5.2,118,1.56,2.17,1.76,1.27,1.21,6.63,0.93,90.68,2.8,9.0,19.18,Single,Yes,Rural,2.44,0.28,5G,OnePlus,Yes,9.5,14.14,Yes,9,92,31.22,global_mobile
12483,Mexico,38,Other,Salesperson,Master's,31242.95,6.33,78,2.12,1.24,0.45,0.63,1.31,7.39,1.7,66.6,9.1,5.4,39.75,Divorced,No,Rural,2.01,0.95,WiFi,Apple,Yes,7.5,35.18,Yes,14,86,10.22,global_mobile
12484,China,39,Female,Unemployed,,22749.68,4.48,82,2.52,0.56,1.17,1.32,3.19,6.67,0.94,46.23,2.5,5.3,92.58,Married,No,Rural,0.68,0.4,3G,Apple,No,7.5,22.86,No,10,124,9.67,global_mobile
12485,UK,41,Female,Unemployed,High School,31226.62,7.98,50,3.26,0.0,3.02,1.06,1.17,7.63,1.74,39.92,9.7,5.2,59.38,Married,No,Rural,0.51,0.51,5G,Xiaomi,Yes,7.5,40.08,No,14,96,42.48,global_mobile
12486,Germany,16,Other,Manager,Bachelor's,17299.89,5.91,78,1.43,0.91,3.6,1.54,1.0,5.5,0.29,29.89,7.5,5.2,20.31,Married,No,Urban,3.03,0.26,5G,Apple,No,5.5,15.22,No,15,105,64.72,global_mobile
12487,China,26,Other,Salesperson,PhD,30394.73,6.69,83,1.57,2.38,0.34,1.59,1.86,6.07,0.38,2.06,8.7,3.1,23.38,Married,Yes,Rural,2.54,0.59,4G,Xiaomi,No,9.5,39.65,No,16,64,31.39,global_mobile
12488,Brazil,27,Other,Teacher,,14374.3,8.77,113,2.72,3.1,2.98,1.29,1.33,5.27,1.78,40.51,3.5,3.6,24.37,In Relationship,Yes,Urban,2.26,1.05,4G,Xiaomi,Yes,2.5,37.11,No,9,118,36.46,global_mobile
